-1.68504	-0.54862	-1.68504	-0.725204	-1.68504	-0.609594	-1.68504	-0.615631	-1.68504	-0.504448	-1.68504	-0.513504	-1.68504	-0.435525	-1.68504	-0.536747	-1.68504	-0.440053	-1.68504	-0.499015	-1.68504	-0.995565	-1.68504	-0.554556	-1.68504	-0.5292	-1.68504	-0.664028	-1.68504	-0.404333	-1.68504	-0.27031	-1.68504	-0.400611	-1.68504	-0.389744	-1.68504	-0.321223	-1.68504	-0.411779	-1.68504	-0.342151	-1.68504	-0.759314	-1.68504	-0.21819	-1.68504	-0.588967	-1.68504	-0.424457	-1.68504	-0.326757	-1.68504	-0.450416	-1.68504	-0.526886	-1.68504	-0.502637	-1.68504	-0.521151	-1.68504	-0.414596	-1.68504	-0.617241	-1.68504	-0.523566	-1.68504	-0.483419	-1.68504	-0.513504	-1.68504	-0.624184	-1.68504	-0.509077	-1.68504	-0.432003	-1.68504	-0.508875	-1.68504	-0.49489	-1.68504	-0.753679	-1.68504	-0.733656	-1.68504	-0.408257
-1.65354	-0.528094	-1.65354	-0.723192	-1.65354	-0.634547	-1.65354	-0.677209	-1.65354	-0.52588	-1.65354	-0.487544	-1.65354	-0.417514	-1.65354	-0.526685	-1.65354	-0.396385	-1.65354	-0.221007	-1.65354	-0.741605	-1.65354	-0.35332	-1.65354	-0.54711	-1.65354	-0.535841	-1.65354	-0.428784	-1.65354	-0.231874	-1.65354	-0.363482	-1.65354	-0.165668	-1.65354	-0.269405	-1.65354	-0.365092	-1.65354	-0.326958	-1.65354	-0.592087	-1.65354	-0.239622	-1.65354	-0.549223	-1.65354	-0.38753	-1.65354	-0.247269	-1.65354	-0.404032	-1.65354	-0.487444	-1.65354	-0.474062	-1.65354	-0.489959	-1.65354	-0.375456	-1.65354	-0.566127	-1.65354	-0.485431	-1.65354	-0.427979	-1.65354	-0.479596	-1.65354	-0.576088	-1.65354	-0.412182	-1.65354	-0.393165	-1.65354	-0.503945	-1.65354	-0.425564	-1.65354	-0.742712	-1.65354	-0.673587	-1.65354	-0.385417
-1.62205	-0.572064	-1.62205	-0.683045	-1.62205	-0.455246	-1.62205	-0.606173	-1.62205	-0.560996	-1.62205	-0.465207	-1.62205	-0.333398	-1.62205	-0.484928	-1.62205	-0.389039	-1.62205	-0.228755	-1.62205	-0.686768	-1.62205	-0.505354	-1.62205	-0.504046	-1.62205	-0.556065	-1.62205	-0.930062	-1.62205	-0.240628	-1.62205	-0.327361	-1.62205	-0.210443	-1.62205	-0.222416	-1.62205	-0.350402	-1.62205	-0.299791	-1.62205	-0.672883	-1.62205	-0.185992	-1.62205	-0.435927	-1.62205	-0.294459	-1.62205	-0.1872	-1.62205	-0.346478	-1.62205	-0.468226	-1.62205	-0.435626	-1.62205	-0.443273	-1.62205	-0.334605	-1.62205	-0.509781	-1.62205	-0.491569	-1.62205	-0.398598	-1.62205	-0.440355	-1.62205	-0.466817	-1.62205	-0.467823	-1.62205	-0.37445	-1.62205	-0.418118	-1.62205	-0.342252	-1.62205	-0.718262	-1.62205	-0.636761	-1.62205	-0.355534
-1.59055	-0.405038	-1.59055	-0.702968	-1.59055	-0.599029	-1.59055	-0.697937	-1.59055	-0.323135	-1.59055	-0.39407	-1.59055	-0.319412	-1.59055	-0.439047	-1.59055	-0.313777	-1.59055	-0.198771	-1.59055	-0.62851	-1.59055	-0.43301	-1.59055	-0.494487	-1.59055	-0.486337	-1.59055	-0.302005	-1.59055	-0.194444	-1.59055	-0.332492	-1.59055	-0.178044	-1.59055	-0.233987	-1.59055	-0.280372	-1.59055	-0.246967	-1.59055	-0.45102	-1.59055	-0.166875	-1.59055	-0.359257	-1.59055	-0.313274	-1.59055	-0.186596	-1.59055	-0.297175	-1.59055	-0.397391	-1.59055	-0.423954	-1.59055	-0.432607	-1.59055	-0.314985	-1.59055	-0.466415	-1.59055	-0.482514	-1.59055	-0.377971	-1.59055	-0.415502	-1.59055	-0.429991	-1.59055	-0.427576	-1.59055	-0.329574	-1.59055	-0.399001	-1.59055	-0.339032	-1.59055	-0.602752	-1.59055	-0.524471	-1.59055	-0.327562
-1.55905	-0.565423	-1.55905	-0.434016	-1.55905	-0.478992	-1.55905	-0.620461	-1.55905	-0.423954	-1.55905	-0.383707	-1.55905	-0.324543	-1.55905	-0.432607	-1.55905	-0.299188	-1.55905	-0.194243	-1.55905	-0.534936	-1.55905	-0.354125	-1.55905	-0.474665	-1.55905	-0.469634	-1.55905	-0.281378	-1.55905	-0.192533	-1.55905	-0.28651	-1.55905	-0.164963	-1.55905	-0.194042	-1.55905	-0.157618	-1.55905	-0.238716	-1.55905	-0.430595	-1.55905	-0.167982	-1.55905	-0.331989	-1.55905	-0.273832	-1.55905	-0.150977	-1.55905	-0.350503	-1.55905	-0.399705	-1.55905	-0.358753	-1.55905	-0.404233	-1.55905	-0.264977	-1.55905	-0.422143	-1.55905	-0.393869	-1.55905	-0.348692	-1.55905	-0.385719	-1.55905	-0.395982	-1.55905	-0.421338	-1.55905	-0.322632	-1.55905	-0.361772	-1.55905	-0.238213	-1.55905	-0.619052	-1.55905	-0.550028	-1.55905	-0.277253
-1.52756	-0.478288	-1.52756	-0.536948	-1.52756	-0.327159	-1.52756	-0.578	-1.52756	-0.409163	-1.52756	-0.355433	-1.52756	-0.279165	-1.52756	-0.427375	-1.52756	-0.313073	-1.52756	-0.511391	-1.52756	-0.538759	-1.52756	-0.303011	-1.52756	-0.433613	-1.52756	-0.448002	-1.52756	-0.273731	-1.52756	-0.174723	-1.52756	-0.215977	-1.52756	-0.169893	-1.52756	-0.171	-1.52756	-0.146349	-1.52756	-0.206619	-1.52756	-0.36469	-1.52756	-0.156813	-1.52756	-0.27353	-1.52756	-0.228252	-1.52756	-0.185187	-1.52756	-0.24254	-1.52756	-0.332291	-1.52756	-0.281177	-1.52756	-0.373444	-1.52756	-0.241936	-1.52756	-0.388738	-1.52756	-0.408358	-1.52756	-0.311966	-1.52756	-0.358653	-1.52756	-0.379078	-1.52756	-0.327461	-1.52756	-0.314783	-1.52756	-0.348289	-1.52756	-0.237509	-1.52756	-0.529502	-1.52756	-0.51119	-1.52756	-0.273429
-1.49606	-0.402321	-1.49606	-0.586351	-1.49606	-0.322933	-1.49606	-0.541979	-1.49606	-0.484727	-1.49606	-0.328669	-1.49606	-0.263166	-1.49606	-0.386725	-1.49606	-0.29788	-1.49606	-0.347685	-1.49606	-0.521553	-1.49606	-0.315991	-1.49606	-0.41198	-1.49606	-0.406849	-1.49606	-0.236503	-1.49606	-0.16285	-1.49606	-0.213864	-1.49606	-0.220806	-1.49606	-0.158322	-1.49606	-0.126829	-1.49606	-0.239924	-1.49606	-0.325952	-1.49606	-0.139406	-1.49606	-0.253708	-1.49606	-0.248778	-1.49606	-0.132262	-1.49606	-0.245256	-1.49606	-0.324543	-1.49606	-0.296974	-1.49606	-0.35	-1.49606	-0.223422	-1.49606	-0.384612	-1.49606	-0.410672	-1.49606	-0.30452	-1.49606	-0.335813	-1.49606	-0.367407	-1.49606	-0.31579	-1.49606	-0.238012	-1.49606	-0.304017	-1.49606	-0.224026	-1.49606	-0.585546	-1.49606	-0.54711	-1.49606	-0.228856
-1.46457	-0.390146	-1.46457	-0.502939	-1.46457	-0.288321	-1.46457	-0.547211	-1.46457	-0.505555	-1.46457	-0.310759	-1.46457	-0.23932	-1.46457	-0.385518	-1.46457	-0.240024	-1.46457	-0.346579	-1.46457	-0.455548	-1.46457	-0.249885	-1.46457	-0.396485	-1.46457	-0.383103	-1.46457	-0.191023	-1.46457	-0.165567	-1.46457	-0.172912	-1.46457	-0.13347	-1.46457	-0.13518	-1.46457	-0.119685	-1.46457	-0.257029	-1.46457	-0.309048	-1.46457	-0.140815	-1.46457	-0.163856	-1.46457	-0.215373	-1.46457	-0.144538	-1.46457	-0.201085	-1.46457	-0.28973	-1.46457	-0.263267	-1.46457	-0.288321	-1.46457	-0.208933	-1.46457	-0.349094	-1.46457	-0.387631	-1.46457	-0.280976	-1.46457	-0.318707	-1.46457	-0.320619	-1.46457	-0.276347	-1.46457	-0.221712	-1.46457	-0.279165	-1.46457	-0.169089	-1.46457	-0.476476	-1.46457	-0.476678	-1.46457	-0.198167
-1.43307	-0.282586	-1.43307	-0.477181	-1.43307	-0.265782	-1.43307	-0.487746	-1.43307	-0.4152	-1.43307	-0.265481	-1.43307	-0.223322	-1.43307	-0.363684	-1.43307	-0.219096	-1.43307	-0.200179	-1.43307	-0.451926	-1.43307	-0.221511	-1.43307	-0.379682	-1.43307	-0.359055	-1.43307	-0.191828	-1.43307	-0.160134	-1.43307	-0.168585	-1.43307	-0.144437	-1.43307	-0.12864	-1.43307	-0.108013	-1.43307	-0.202091	-1.43307	-0.265279	-1.43307	-0.131256	-1.43307	-0.158222	-1.43307	-0.181565	-1.43307	-0.117975	-1.43307	-0.179955	-1.43307	-0.26216	-1.43307	-0.253608	-1.43307	-0.261758	-1.43307	-0.197765	-1.43307	-0.329775	-1.43307	-0.392159	-1.43307	-0.262764	-1.43307	-0.295465	-1.43307	-0.317802	-1.43307	-0.273731	-1.43307	-0.212354	-1.43307	-0.253306	-1.43307	-0.165366	-1.43307	-0.461988	-1.43307	-0.43472	-1.43307	-0.184785
-1.40157	-0.296974	-1.40157	-0.308143	-1.40157	-0.250388	-1.40157	-0.432003	-1.40157	-0.481206	-1.40157	-0.243848	-1.40157	-0.203902	-1.40157	-0.370828	-1.40157	-0.187703	-1.40157	-0.147456	-1.40157	-0.435223	-1.40157	-0.196054	-1.40157	-0.347887	-1.40157	-0.337523	-1.40157	-0.177138	-1.40157	-0.143129	-1.40157	-0.148764	-1.40157	-0.170296	-1.40157	-0.124213	-1.40157	-0.102278	-1.40157	-0.163756	-1.40157	-0.246564	-1.40157	-0.123106	-1.40157	-0.15138	-1.40157	-0.200683	-1.40157	-0.0982535	-1.40157	-0.159932	-1.40157	-0.239018	-1.40157	-0.218995	-1.40157	-0.225334	-1.40157	-0.184382	-1.40157	-0.282083	-1.40157	-0.31579	-1.40157	-0.232277	-1.40157	-0.273128	-1.40157	-0.364891	-1.40157	-0.256827	-1.40157	-0.182471	-1.40157	-0.248979	-1.40157	-0.137998	-1.40157	-0.422243	-1.40157	-0.368715	-1.40157	-0.15148
-1.37008	-0.268298	-1.37008	-0.352616	-1.37008	-0.230969	-1.37008	-0.401818	-1.37008	-0.453536	-1.37008	-0.219297	-1.37008	-0.183074	-1.37008	-0.34034	-1.37008	-0.17905	-1.37008	-0.127433	-1.37008	-0.376462	-1.37008	-0.219498	-1.37008	-0.335008	-1.37008	-0.306231	-1.37008	-0.166774	-1.37008	-0.118478	-1.37008	-0.132765	-1.37008	-0.147154	-1.37008	-0.107309	-1.37008	-0.0918139	-1.37008	-0.126527	-1.37008	-0.241232	-1.37008	-0.119987	-1.37008	-0.11234	-1.37008	-0.194646	-1.37008	-0.0997627	-1.37008	-0.163655	-1.37008	-0.218794	-1.37008	-0.194746	-1.37008	-0.202393	-1.37008	-0.161039	-1.37008	-0.251595	-1.37008	-0.346176	-1.37008	-0.223925	-1.37008	-0.247872	-1.37008	-0.312469	-1.37008	-0.23278	-1.37008	-0.169592	-1.37008	-0.216278	-1.37008	-0.128036	-1.37008	-0.3664	-1.37008	-0.365294	-1.37008	-0.14162
-1.33858	-0.253608	-1.33858	-0.422948	-1.33858	-0.239119	-1.33858	-0.370526	-1.33858	-0.41027	-1.33858	-0.20189	-1.33858	-0.174522	-1.33858	-0.351006	-1.33858	-0.155203	-1.33858	-0.123609	-1.33858	-0.381594	-1.33858	-0.17905	-1.33858	-0.33058	-1.33858	-0.292547	-1.33858	-0.158021	-1.33858	-0.120591	-1.33858	-0.123509	-1.33858	-0.11395	-1.33858	-0.0958386	-1.33858	-0.0890972	-1.33858	-0.124817	-1.33858	-0.190017	-1.33858	-0.108718	-1.33858	-0.107712	-1.33858	-0.186697	-1.33858	-0.0808466	-1.33858	-0.126326	-1.33858	-0.185791	-1.33858	-0.18066	-1.33858	-0.191325	-1.33858	-0.149669	-1.33858	-0.232478	-1.33858	-0.303917	-1.33858	-0.209336	-1.33858	-0.234088	-1.33858	-0.327864	-1.33858	-0.182169	-1.33858	-0.16275	-1.33858	-0.208229	-1.33858	-0.119182	-1.33858	-0.308444	-1.33858	-0.351308	-1.33858	-0.131357
-1.30709	-0.239421	-1.30709	-0.417514	-1.30709	-0.319814	-1.30709	-0.365193	-1.30709	-0.383204	-1.30709	-0.184886	-1.30709	-0.163454	-1.30709	-0.305023	-1.30709	-0.146148	-1.30709	-0.107108	-1.30709	-0.267191	-1.30709	-0.15148	-1.30709	-0.314482	-1.30709	-0.258639	-1.30709	-0.130753	-1.30709	-0.111837	-1.30709	-0.109523	-1.30709	-0.111032	-1.30709	-0.0882923	-1.30709	-0.0802428	-1.30709	-0.143733	-1.30709	-0.194545	-1.30709	-0.101171	-1.30709	-0.0894997	-1.30709	-0.173415	-1.30709	-0.0851731	-1.30709	-0.129445	-1.30709	-0.178245	-1.30709	-0.166976	-1.30709	-0.173415	-1.30709	-0.143934	-1.30709	-0.215977	-1.30709	-0.301904	-1.30709	-0.193237	-1.30709	-0.217385	-1.30709	-0.327159	-1.30709	-0.128942	-1.30709	-0.14816	-1.30709	-0.175327	-1.30709	-0.109321	-1.30709	-0.282284	-1.30709	-0.301301	-1.30709	-0.122301
-1.27559	-0.229459	-1.27559	-0.357445	-1.27559	-0.281479	-1.27559	-0.330379	-1.27559	-0.365294	-1.27559	-0.176232	-1.27559	-0.159932	-1.27559	-0.281076	-1.27559	-0.134778	-1.27559	-0.0981528	-1.27559	-0.291943	-1.27559	-0.147456	-1.27559	-0.244753	-1.27559	-0.248074	-1.27559	-0.115459	-1.27559	-0.093625	-1.27559	-0.10258	-1.27559	-0.101775	-1.27559	-0.0847707	-1.27559	-0.0768218	-1.27559	-0.107712	-1.27559	-0.158322	-1.27559	-0.0958386	-1.27559	-0.0874873	-1.27559	-0.178446	-1.27559	-0.0773249	-1.27559	-0.132564	-1.27559	-0.163856	-1.27559	-0.147657	-1.27559	-0.157719	-1.27559	-0.13186	-1.27559	-0.206921	-1.27559	-0.286409	-1.27559	-0.189514	-1.27559	-0.205412	-1.27559	-0.313677	-1.27559	-0.120591	-1.27559	-0.141016	-1.27559	-0.164863	-1.27559	-0.102681	-1.27559	-0.217184	-1.27559	-0.329876	-1.27559	-0.107812
-1.24409	-0.216178	-1.24409	-0.337121	-1.24409	-0.264676	-1.24409	-0.327361	-1.24409	-0.313978	-1.24409	-0.159832	-1.24409	-0.139909	-1.24409	-0.261657	-1.24409	-0.123408	-1.24409	-0.0845694	-1.24409	-0.258135	-1.24409	-0.121697	-1.24409	-0.270109	-1.24409	-0.219297	-1.24409	-0.10912	-1.24409	-0.0855756	-1.24409	-0.102681	-1.24409	-0.0933232	-1.24409	-0.0775262	-1.24409	-0.0694767	-1.24409	-0.0937257	-1.24409	-0.136891	-1.24409	-0.0843682	-1.24409	-0.0819534	-1.24409	-0.143934	-1.24409	-0.0737027	-1.24409	-0.109623	-1.24409	-0.14323	-1.24409	-0.137193	-1.24409	-0.138803	-1.24409	-0.126326	-1.24409	-0.188307	-1.24409	-0.242037	-1.24409	-0.173818	-1.24409	-0.196054	-1.24409	-0.301703	-1.24409	-0.115761	-1.24409	-0.119182	-1.24409	-0.147254	-1.24409	-0.177943	-1.24409	-0.196658	-1.24409	-0.247973	-1.24409	-0.0969454
-1.2126	-0.206116	-1.2126	-0.230667	-1.2126	-0.253306	-1.2126	-0.304923	-1.2126	-0.293251	-1.2126	-0.159127	-1.2126	-0.135482	-1.2126	-0.25884	-1.2126	-0.113044	-1.2126	-0.0927195	-1.2126	-0.345572	-1.2126	-0.112239	-1.2126	-0.209638	-1.2126	-0.203399	-1.2126	-0.10097	-1.2126	-0.0708854	-1.2126	-0.0849719	-1.2126	-0.0903046	-1.2126	-0.0731996	-1.2126	-0.06676	-1.2126	-0.0962411	-1.2126	-0.143632	-1.2126	-0.0802428	-1.2126	-0.0748095	-1.2126	-0.138098	-1.2126	-0.0624335	-1.2126	-0.0964423	-1.2126	-0.132061	-1.2126	-0.117472	-1.2126	-0.122804	-1.2126	-0.117371	-1.2126	-0.177239	-1.2126	-0.250589	-1.2126	-0.160938	-1.2126	-0.177842	-1.2126	-0.274436	-1.2126	-0.0972473	-1.2126	-0.110126	-1.2126	-0.129344	-1.2126	-0.156914	-1.2126	-0.164963	-1.2126	-0.279466	-1.2126	-0.0793373
-1.1811	-0.184986	-1.1811	-0.187401	-1.1811	-0.135784	-1.1811	-0.268197	-1.1811	-0.291239	-1.1811	-0.13347	-1.1811	-0.121999	-1.1811	-0.238414	-1.1811	-0.114151	-1.1811	-0.0943294	-1.1811	-0.285906	-1.1811	-0.142324	-1.1811	-0.243848	-1.1811	-0.18881	-1.1811	-0.0915121	-1.1811	-0.067565	-1.1811	-0.078633	-1.1811	-0.0927195	-1.1811	-0.068873	-1.1811	-0.0621316	-1.1811	-0.0917133	-1.1811	-0.102379	-1.1811	-0.0733002	-1.1811	-0.0721934	-1.1811	-0.0638421	-1.1811	-0.0655526	-1.1811	-0.0946312	-1.1811	-0.12381	-1.1811	-0.108919	-1.1811	-0.111837	-1.1811	-0.110328	-1.1811	-0.160938	-1.1811	-0.259947	-1.1811	-0.156813	-1.1811	-0.176333	-1.1811	-0.279869	-1.1811	-0.0919145	-1.1811	-0.110227	-1.1811	-0.125521	-1.1811	-0.148059	-1.1811	-0.165064	-1.1811	-0.262864	-1.1811	-0.0848713
